category_code,status,founded_at,first_investment_at,last_investment_at,investment_rounds,first_funding_at,last_funding_at,funding_rounds,funding_total_usd,first_milestone_at,last_milestone_at,milestones,relationships,lat,lng,country_CAN,country_DEU,country_ESP,country_FRA,country_GBR,country_IND,country_IRL,country_ISR,country_SWE,country_USA,country_other,isClosed,active_days,Operating_Status
web,operating,2007,,,15.679245283018869,2008.0,2008.0,1.0,1000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,5.0,52.3702157,4.8951679,False,False,False,False,False,False,False,False,False,False,True,1,5110,Operating
sports,operating,2006,,,15.679245283018869,2007.0,2010.0,2.0,1500000.0,2012.0,2012.0,2.0,5.0,37.5629917,-122.3255254,False,False,False,False,False,False,False,False,False,True,False,1,5475,Operating
social,operating,2010,,,15.679245283018869,2012.0,2012.0,1.0,1000000.0,2012.0,2012.0,1.0,4.752173199934394,41.0082376,28.9783589,False,False,False,False,False,False,False,False,False,False,True,1,4015,Operating
games_video,operating,2005,,,15.679245283018869,2007.0,2008.0,2.0,8000000.0,2004.0,2013.0,4.0,10.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,5840,Operating
web,operating,2011,,,15.679245283018869,2011.0,2012.0,2.0,2500000.0,2013.0,2013.0,1.0,3.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
mobile,operating,2010,,,15.679245283018869,2011.0,2011.0,1.0,2502039.0,2012.0,2012.0,2.0,5.0,51.5073509,-0.1277583,False,False,False,False,True,False,False,False,False,False,False,1,4015,Operating
enterprise,operating,2006,,,15.679245283018869,2008.0,2008.0,1.0,640000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,53.8007554,-1.5490774,False,False,False,False,True,False,False,False,False,False,False,1,5475,Operating
web,operating,2001,,,15.679245283018869,2008.0,2008.0,1.0,3500000.0,2002.0,2008.0,2.0,12.0,34.165357,-118.6089752,False,False,False,False,False,False,False,False,False,True,False,1,7300,Operating
mobile,operating,2010,,,15.679245283018869,2013.0,2013.0,1.0,2000000.0,2008.0,2010.0,2.0,4.752173199934394,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
social,operating,2010,,,15.679245283018869,2011.0,2012.0,2.0,1170000.0,2012.0,2012.0,1.0,3.0,52.5200066,13.404954,False,True,False,False,False,False,False,False,False,False,False,1,4015,Operating
games_video,operating,2006,,,15.679245283018869,2007.0,2008.0,2.0,1000000.0,2008.0,2008.0,1.0,4.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,5475,Operating
software,operating,1999,,,15.679245283018869,2012.0,2012.0,1.0,1500150.0,2003.0,2003.0,1.0,2.0,40.5187154,-74.4120953,False,False,False,False,False,False,False,False,False,True,False,1,8030,Operating
advertising,operating,2009,,,15.679245283018869,2011.0,2011.0,1.0,3500000.0,2011.0,2012.0,2.0,4.0,37.3541079,-121.9552356,False,False,False,False,False,False,False,False,False,True,False,1,4380,Operating
software,operating,2006,,,15.679245283018869,2006.0,2008.0,2.0,5000000.0,2013.0,2013.0,2.0,13.0,35.9940329,-78.898619,False,False,False,False,False,False,False,False,False,True,False,1,5475,Operating
games_video,operating,2007,,,15.679245283018869,2007.0,2007.0,1.0,1600000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,41.8781136,-87.6297982,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
mobile,operating,2004,,,15.679245283018869,2008.0,2008.0,1.0,3587250.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,43.296482,5.36978,False,False,False,True,False,False,False,False,False,False,False,1,6205,Operating
web,operating,2007,,,15.679245283018869,2008.0,2008.0,1.0,1000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
advertising,operating,2005,,,15.679245283018869,2007.0,2011.0,2.0,8150000.0,2009.0,2012.0,6.0,5.0,43.653226,-79.3831843,True,False,False,False,False,False,False,False,False,False,False,1,5840,Operating
software,operating,2001,,,15.679245283018869,2010.6544037199126,2011.108725382932,1.0,6500000.0,2008.0,2012.0,4.0,5.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,7300,Operating
search,operating,2007,,,15.679245283018869,2010.0,2013.0,2.0,4900000.0,2013.0,2013.0,2.0,20.0,37.3382082,-121.8863286,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
software,operating,2005,,,15.679245283018869,2005.0,2005.0,2.0,2073280.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.0,48.2081743,16.3738189,False,False,False,False,False,False,False,False,False,False,True,1,5840,Operating
analytics,operating,2008,,,15.679245283018869,2010.0,2010.0,1.0,1000000.0,2010.0,2010.0,2.0,13.0,30.3582506,-90.0656311,False,False,False,False,False,False,False,False,False,True,False,1,4745,Operating
software,operating,2008,,,15.679245283018869,2008.0,2008.0,1.0,1500000.0,2008.0,2008.0,1.0,4.0,12.9715987,77.5945627,False,False,False,False,False,True,False,False,False,False,False,1,4745,Operating
ecommerce,operating,2005,,,15.679245283018869,2008.0,2008.0,1.0,8775600.0,2009.0,2009.0,1.0,3.0,48.856614,2.3522219,False,False,False,True,False,False,False,False,False,False,False,1,5840,Operating
search,operating,2005,,,15.679245283018869,2007.0,2008.0,2.0,5190129.0,2007.0,2013.0,6.0,4.0,52.205337,0.121817,False,False,False,False,True,False,False,False,False,False,False,1,5840,Operating
advertising,operating,2011,,,15.679245283018869,2012.0,2013.0,2.0,6950000.0,2012.0,2012.0,1.0,4.0,42.4603719,-71.3489484,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
enterprise,operating,2003,,,15.679245283018869,2013.0,2013.0,2.0,5800000.0,2012.0,2013.0,3.0,11.0,47.6062095,-122.3320708,False,False,False,False,False,False,False,False,False,True,False,1,6570,Operating
social,operating,2007,,,15.679245283018869,2010.0,2011.0,2.0,3000000.0,2008.0,2008.0,1.0,3.0,51.5073509,-0.1277583,False,False,False,False,True,False,False,False,False,False,False,1,5110,Operating
mobile,operating,2011,,,15.679245283018869,2012.0,2012.0,1.0,1500000.0,2011.0,2012.0,2.0,4.0,32.0852999,34.7817676,False,False,False,False,False,False,False,True,False,False,False,1,3650,Operating
ecommerce,operating,2005,,,15.679245283018869,2011.0,2011.0,1.0,1800000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,12.9715987,77.5945627,False,False,False,False,False,True,False,False,False,False,False,1,5840,Operating
web,operating,2008,,,15.679245283018869,2008.0,2009.0,2.0,585745.0,2012.0,2012.0,2.0,8.0,51.5073509,-0.1277583,False,False,False,False,True,False,False,False,False,False,False,1,4745,Operating
sports,operating,2007,,,15.679245283018869,2010.0,2011.0,2.0,5300000.0,2008.0,2011.0,3.0,4.0,35.9940329,-78.898619,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
web,operating,2006,,,15.679245283018869,2008.0,2008.0,1.0,4000000.0,2006.0,2006.0,1.0,1.0,19.0759837,72.8776559,False,False,False,False,False,True,False,False,False,False,False,1,5475,Operating
music,operating,2008,,,15.679245283018869,2011.0,2011.0,1.0,1200000.0,2012.0,2013.0,2.0,8.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,4745,Operating
analytics,operating,2010,,,15.679245283018869,2012.0,2012.0,1.0,2000000.0,2013.0,2013.0,2.0,8.0,37.4418834,-122.1430195,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
web,operating,2011,,,15.679245283018869,2012.0,2012.0,2.0,1200000.0,2012.0,2013.0,2.0,3.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
mobile,operating,2003,,,15.679245283018869,2009.0,2009.0,1.0,2000000.0,2004.0,2004.0,1.0,2.0,42.8911782,-75.6412775,False,False,False,False,False,False,False,False,False,True,False,1,6570,Operating
software,ipo,1985,,,15.679245283018869,2011.0,2011.0,1.0,3200000.0,2012.0,2012.0,1.0,9.0,30.267153,-97.7430608,False,False,False,False,False,False,False,False,False,True,False,1,13140,Operating
web,operating,2007,,,15.679245283018869,2007.0,2007.0,1.0,900000.0,2008.0,2010.0,3.0,12.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
games_video,operating,2007,,,15.679245283018869,2008.0,2008.0,1.0,1955250.0,2008.0,2008.0,1.0,4.0,48.856614,2.3522219,False,False,False,True,False,False,False,False,False,False,False,1,5110,Operating
web,operating,2006,,,15.679245283018869,2007.0,2007.0,1.0,1000000.0,2007.0,2012.0,3.0,3.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,5475,Operating
advertising,operating,2009,,,15.679245283018869,2013.0,2013.0,1.0,1300000.0,2012.0,2013.0,3.0,9.0,51.5073509,-0.1277583,False,False,False,False,True,False,False,False,False,False,False,1,4380,Operating
mobile,operating,2007,,,15.679245283018869,2011.0,2011.0,1.0,1100000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,3.1278871,101.5944885,False,False,False,False,False,False,False,False,False,False,True,1,5110,Operating
transportation,operating,2011,,,15.679245283018869,2011.0,2013.0,2.0,4725000.0,2012.0,2012.0,2.0,8.0,39.2903848,-76.6121893,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
web,operating,2008,,,15.679245283018869,2009.0,2009.0,1.0,750000.0,2010.0,2011.0,2.0,6.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,4745,Operating
mobile,operating,2009,,,15.679245283018869,2011.0,2011.0,1.0,2150000.0,2011.0,2011.0,1.0,6.0,45.5016889,-73.567256,True,False,False,False,False,False,False,False,False,False,False,1,4380,Operating
web,operating,2007,,,15.679245283018869,2010.0,2010.0,1.0,5000000.0,2008.0,2013.0,2.0,4.0,30.7333148,76.7794179,False,False,False,False,False,True,False,False,False,False,False,1,5110,Operating
mobile,operating,2011,,,15.679245283018869,2012.0,2012.0,1.0,1858876.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,35.6894875,139.6917064,False,False,False,False,False,False,False,False,False,False,True,1,3650,Operating
advertising,operating,2006,,,15.679245283018869,2007.0,2007.0,1.0,1000000.0,2006.0,2009.0,3.0,1.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,5475,Operating
news,operating,2010,,,15.679245283018869,2012.0,2012.0,1.0,2618600.0,2012.0,2013.0,2.0,11.0,48.1485965,17.1077478,False,False,False,False,False,False,False,False,False,False,True,1,4015,Operating
social,operating,2010,,,15.679245283018869,2011.0,2011.0,1.0,1250000.0,2011.0,2011.0,2.0,7.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
software,operating,2004,,,15.679245283018869,2012.0,2012.0,2.0,2000000.0,2001.0,2012.0,2.0,1.0,39.0045544,-76.8755282,False,False,False,False,False,False,False,False,False,True,False,1,6205,Operating
finance,ipo,1996,2008-04-24,2008-04-24,1.0,2010.0,2010.0,1.0,3100000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,21.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,9125,Operating
web,operating,2001,,,15.679245283018869,2007.0,2007.0,1.0,1000000.0,2011.0,2013.0,2.0,21.0,37.3382082,-121.8863286,False,False,False,False,False,False,False,False,False,True,False,1,7300,Operating
enterprise,operating,2011,,,15.679245283018869,2011.0,2011.0,2.0,670086.0,2011.0,2011.0,1.0,2.0,53.3498053,-6.2603097,False,False,False,False,False,False,True,False,False,False,False,1,3650,Operating
real_estate,operating,2011,,,15.679245283018869,2012.0,2013.0,2.0,2000000.0,2010.0,2013.0,2.0,6.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
other,operating,2006,,,15.679245283018869,2008.0,2008.0,1.0,2750000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,5.0,37.3541079,-121.9552356,False,False,False,False,False,False,False,False,False,True,False,1,5475,Operating
web,operating,2011,,,15.679245283018869,2013.0,2013.0,1.0,1400000.0,2011.0,2013.0,2.0,2.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
web,operating,2005,,,15.679245283018869,2007.0,2007.0,1.0,10000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,5.0,37.3541079,-121.9552356,False,False,False,False,False,False,False,False,False,True,False,1,5840,Operating
enterprise,operating,2000,,,15.679245283018869,2008.0,2011.0,2.0,6500000.0,2010.0,2012.0,2.0,25.0,41.49932,-81.6943605,False,False,False,False,False,False,False,False,False,True,False,1,7665,Operating
web,operating,2005,,,15.679245283018869,2009.0,2009.0,2.0,5375000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,10.0,37.36883,-122.0363496,False,False,False,False,False,False,False,False,False,True,False,1,5840,Operating
enterprise,operating,2008,,,15.679245283018869,2008.0,2008.0,1.0,1000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,6.0,44.6643102,-74.9761059,False,False,False,False,False,False,False,False,False,True,False,1,4745,Operating
software,operating,1995,,,15.679245283018869,2005.0,2005.0,1.0,3900000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,30.267153,-97.7430608,False,False,False,False,False,False,False,False,False,True,False,1,9490,Operating
mobile,operating,2009,,,15.679245283018869,2011.0,2011.0,1.0,931420.0,2009.0,2009.0,1.0,2.0,51.5073509,-0.1277583,False,False,False,False,True,False,False,False,False,False,False,1,4380,Operating
software,operating,2001,,,15.679245283018869,2006.0,2006.0,1.0,6000000.0,2009.0,2010.0,2.0,10.0,42.5909135,-73.7017858,False,False,False,False,False,False,False,False,False,True,False,1,7300,Operating
web,operating,2012,,,15.679245283018869,2012.0,2013.0,2.0,1400000.0,2012.0,2013.0,2.0,9.0,51.5073509,-0.1277583,False,False,False,False,True,False,False,False,False,False,False,1,3285,Operating
web,operating,2008,,,15.679245283018869,2013.0,2013.0,1.0,3100000.0,2009.0,2011.0,2.0,18.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,4745,Operating
network_hosting,operating,1999,,,15.679245283018869,2008.0,2008.0,1.0,3000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,5.0,42.8864468,-78.8783689,False,False,False,False,False,False,False,False,False,True,False,1,8030,Operating
ecommerce,operating,2011,,,15.679245283018869,2011.0,2011.0,1.0,1500000.0,2012.0,2012.0,1.0,2.0,38.984652,-77.0947092,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
web,operating,2006,,,15.679245283018869,2007.0,2008.0,2.0,1950000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,7.0,47.6062095,-122.3320708,False,False,False,False,False,False,False,False,False,True,False,1,5475,Operating
search,operating,2007,,,15.679245283018869,2008.0,2010.0,2.0,3900000.0,2012.0,2012.0,1.0,7.0,37.36883,-122.0363496,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
analytics,operating,2007,,,15.679245283018869,2011.0,2011.0,1.0,5500000.0,2012.0,2013.0,2.0,2.0,51.5073509,-0.1277583,False,False,False,False,True,False,False,False,False,False,False,1,5110,Operating
social,operating,2011,,,15.679245283018869,2012.0,2012.0,1.0,2000000.0,2011.0,2012.0,2.0,2.0,31.747041,34.988099,False,False,False,False,False,False,False,True,False,False,False,1,3650,Operating
analytics,operating,2010,,,15.679245283018869,2011.0,2013.0,2.0,831931.0,2010.0,2010.0,1.0,4.0,39.9611755,-82.9987942,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
cleantech,operating,2003,,,15.679245283018869,2011.0,2011.0,1.0,2500000.0,2010.0,2010.0,1.0,2.0,39.0997265,-94.5785667,False,False,False,False,False,False,False,False,False,True,False,1,6570,Operating
education,operating,2010,,,15.679245283018869,2012.0,2012.0,1.0,5700000.0,2012.0,2012.0,2.0,2.0,41.8781136,-87.6297982,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
biotech,operating,2010,,,15.679245283018869,2011.0,2013.0,2.0,7122120.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,47.9990077,7.8421043,False,True,False,False,False,False,False,False,False,False,False,1,4015,Operating
analytics,operating,2008,,,15.679245283018869,2013.0,2013.0,1.0,4700000.0,2007.0,2013.0,2.0,7.0,51.5073509,-0.1277583,False,False,False,False,True,False,False,False,False,False,False,1,4745,Operating
games_video,operating,2011,,,15.679245283018869,2011.0,2012.0,2.0,1550000.0,2012.0,2012.0,2.0,8.0,51.5073509,-0.1277583,False,False,False,False,True,False,False,False,False,False,False,1,3650,Operating
cleantech,operating,2006,,,15.679245283018869,2011.0,2011.0,1.0,4475889.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,57.70887,11.97456,False,False,False,False,False,False,False,False,True,False,False,1,5475,Operating
security,operating,2006,,,15.679245283018869,2011.0,2013.0,2.0,8000000.0,2006.0,2006.0,1.0,4.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,5475,Operating
software,operating,2007,,,15.679245283018869,2009.0,2009.0,1.0,2000000.0,2010.0,2011.0,2.0,8.0,40.3916172,-111.8507662,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
mobile,operating,2012,,,15.679245283018869,2013.0,2013.0,1.0,1500000.0,2013.0,2013.0,1.0,5.0,37.5482697,-121.9885719,False,False,False,False,False,False,False,False,False,True,False,1,3285,Operating
web,operating,2007,,,15.679245283018869,2007.0,2008.0,2.0,920000.0,2008.0,2013.0,3.0,13.0,47.6062095,-122.3320708,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
network_hosting,operating,2007,,,15.679245283018869,2008.0,2008.0,1.0,600000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,52.205337,0.121817,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
web,operating,2010,,,15.679245283018869,2011.0,2012.0,2.0,807069.0,2011.0,2011.0,2.0,5.0,51.5073509,-0.1277583,False,False,False,False,True,False,False,False,False,False,False,1,4015,Operating
social,operating,2011,,,15.679245283018869,2011.0,2011.0,1.0,650000.0,2011.0,2011.0,1.0,1.0,37.4418834,-122.1430195,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
mobile,operating,2007,,,15.679245283018869,2013.0,2013.0,1.0,2000000.0,2007.0,2013.0,3.0,12.0,40.6895314,-74.1744624,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
ecommerce,operating,2012,,,15.679245283018869,2011.0,2012.0,2.0,695000.0,2011.0,2012.0,2.0,3.0,37.5629917,-122.3255254,False,False,False,False,False,False,False,False,False,True,False,1,3285,Operating
games_video,operating,2007,,,15.679245283018869,2012.0,2012.0,1.0,1700000.0,2010.0,2010.0,1.0,7.0,51.1078852,17.0385376,False,False,False,False,False,False,False,False,False,False,True,1,5110,Operating
web,operating,1995,,,15.679245283018869,2010.0,2010.0,1.0,2500000.0,2010.0,2010.0,1.0,4.752173199934394,34.1517492,-118.5214282,False,False,False,False,False,False,False,False,False,True,False,1,9490,Operating
hospitality,operating,2010,,,15.679245283018869,2012.0,2012.0,2.0,706014.0,2012.0,2012.0,3.0,9.0,51.5073509,-0.1277583,False,False,False,False,True,False,False,False,False,False,False,1,4015,Operating
software,operating,2004,,,15.679245283018869,2005.0,2005.0,1.0,539000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,45.4215296,-75.6971931,True,False,False,False,False,False,False,False,False,False,False,1,6205,Operating
